"taxon"	"run"	"require_overlap"	"dist_type"	"dist_threshold"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"duplicate_bin_records"	"remaining_dups"	"remaining_dup_records"	"false_pos"	"false_neg"	"finbol_clusters"	"removed_finbol_clusters"	"spp_in_known"	"found_spp_in_known"	"clusters_in_known"	"spurious"	"remaining_spurious"	"false_pos_finbol"	"false_neg_spurious"	"false_pos_comb"	"false_neg_comb"
"Symphypleona"	5	"FALSE"	"dadn"	2.1	212	56	66	2	19	38	14	27	0.0303030303030303	0.736842105263158	0	0	6	2	11	7	7	NA	1	0.0303030303030303	0.807692307692308
"Symphypleona"	6	"FALSE"	"dadn"	2.4	212	50	66	2	19	38	15	28	0.0303030303030303	0.789473684210526	0	0	6	2	11	7	7	NA	1	0.0303030303030303	0.846153846153846
"Symphypleona"	7	"FALSE"	"wdadn"	0.8	212	69	66	4	19	38	13	25	0.0606060606060606	0.684210526315789	0	0	6	2	11	7	7	NA	1	0.0606060606060606	0.769230769230769
"Symphypleona"	8	"FALSE"	"wdadn"	0.9	212	65	66	4	19	38	14	27	0.0606060606060606	0.736842105263158	0	0	6	2	11	7	7	NA	1	0.0606060606060606	0.807692307692308
"Symphypleona"	9	"FALSE"	"wdadn"	1	212	60	66	3	19	38	14	27	0.0454545454545455	0.736842105263158	0	0	6	2	11	7	7	NA	1	0.0454545454545455	0.807692307692308
"Symphypleona"	10	"FALSE"	"wdadn"	1.1	212	59	66	3	19	38	14	28	0.0454545454545455	0.736842105263158	0	0	6	2	11	7	7	NA	1	0.0454545454545455	0.807692307692308
"Symphypleona"	11	"FALSE"	"wdadn"	1.2	212	57	66	3	19	38	14	28	0.0454545454545455	0.736842105263158	0	0	6	2	11	7	7	NA	1	0.0454545454545455	0.807692307692308
"Symphypleona"	12	"FALSE"	"wdadn"	1.3	212	55	66	2	19	38	14	28	0.0303030303030303	0.736842105263158	0	0	6	2	11	7	7	NA	1	0.0303030303030303	0.807692307692308
"Symphypleona"	13	"TRUE"	"dadn"	0.4	212	86	66	4	19	38	9	15	0.0606060606060606	0.473684210526316	0	0	6	2	11	7	5	NA	0.714285714285714	0.0606060606060606	0.538461538461538
"Symphypleona"	14	"TRUE"	"dadn"	0.6	212	83	66	4	19	38	10	16	0.0606060606060606	0.526315789473684	0	0	6	2	11	7	5	NA	0.714285714285714	0.0606060606060606	0.576923076923077
"Symphypleona"	15	"TRUE"	"dadn"	0.8	212	69	66	2	19	38	13	25	0.0303030303030303	0.684210526315789	0	0	6	2	11	7	5	NA	0.714285714285714	0.0303030303030303	0.692307692307692
"Symphypleona"	16	"TRUE"	"dadn"	1	212	64	66	2	19	38	14	28	0.0303030303030303	0.736842105263158	0	0	6	2	11	7	6	NA	0.857142857142857	0.0303030303030303	0.769230769230769
"Symphypleona"	17	"TRUE"	"dadn"	1.2	212	55	66	2	19	38	14	28	0.0303030303030303	0.736842105263158	0	0	6	2	11	7	7	NA	1	0.0303030303030303	0.807692307692308
"Symphypleona"	18	"TRUE"	"dadn"	1.5	212	50	66	2	19	38	14	28	0.0303030303030303	0.736842105263158	0	0	6	2	11	7	7	NA	1	0.0303030303030303	0.807692307692308
"Symphypleona"	19	"TRUE"	"wdadn"	0.1	212	88	66	6	19	38	9	15	0.0909090909090909	0.473684210526316	0	0	6	2	11	7	5	NA	0.714285714285714	0.0909090909090909	0.538461538461538
"Symphypleona"	20	"TRUE"	"wdadn"	0.3	212	81	66	4	19	38	10	17	0.0606060606060606	0.526315789473684	0	0	6	2	11	7	6	NA	0.857142857142857	0.0606060606060606	0.615384615384615
"Symphypleona"	21	"TRUE"	"wdadn"	0.5	212	66	66	3	19	38	13	25	0.0454545454545455	0.684210526315789	0	0	6	2	11	7	6	NA	0.857142857142857	0.0454545454545455	0.730769230769231
"Symphypleona"	22	"TRUE"	"wdadn"	0.7	212	57	66	2	19	38	14	27	0.0303030303030303	0.736842105263158	0	0	6	2	11	7	7	NA	1	0.0303030303030303	0.807692307692308
"Symphypleona"	23	"TRUE"	"wdadn"	0.9	212	48	66	2	19	38	16	30	0.0303030303030303	0.842105263157895	0	0	6	2	11	7	7	NA	1	0.0303030303030303	0.884615384615385
"Symphypleona"	24	"TRUE"	"wdadn"	1.1	212	44	66	2	19	38	16	31	0.0303030303030303	0.842105263157895	0	0	6	2	11	7	7	NA	1	0.0303030303030303	0.884615384615385
"Symphypleona"	25	"FALSE"	"dadn"	2.7	212	49	66	2	19	38	15	29	0.0303030303030303	0.789473684210526	0	0	6	2	11	7	7	NA	1	0.0303030303030303	0.846153846153846
"Symphypleona"	26	"FALSE"	"dadn"	3	212	48	66	2	19	38	16	30	0.0303030303030303	0.842105263157895	0	0	6	2	11	7	7	NA	1	0.0303030303030303	0.884615384615385
"Symphypleona"	27	"FALSE"	"dadn"	3.5	212	43	66	1	19	38	16	30	0.0151515151515152	0.842105263157895	0	0	6	2	11	7	7	NA	1	0.0151515151515152	0.884615384615385
"Symphypleona"	28	"FALSE"	"wdadn"	1.5	212	49	66	1	19	38	15	29	0.0151515151515152	0.789473684210526	0	0	6	2	11	7	7	NA	1	0.0151515151515152	0.846153846153846
"Symphypleona"	29	"FALSE"	"wdadn"	1.7	212	48	66	1	19	38	15	29	0.0151515151515152	0.789473684210526	0	0	6	2	11	7	7	NA	1	0.0151515151515152	0.846153846153846
"Symphypleona"	30	"FALSE"	"wdadn"	2	212	43	66	0	19	38	16	30	0	0.842105263157895	0	0	6	2	11	7	7	NA	1	0	0.884615384615385
"Symphypleona"	31	"FALSE"	"wdadn"	2.5	212	39	66	0	19	38	16	30	0	0.842105263157895	0	0	6	2	11	7	7	NA	1	0	0.884615384615385
"Symphypleona"	32	"FALSE"	"wdadn"	3	212	37	66	0	19	38	17	31	0	0.894736842105263	0	0	6	2	11	7	7	NA	1	0	0.923076923076923
"Symphypleona"	33	"FALSE"	"wdadn"	3.5	212	30	66	0	19	38	19	34	0	1	0	0	6	2	11	7	7	NA	1	0	1
"Symphypleona"	34	"FALSE"	"wdadn"	4	212	26	66	0	19	38	19	35	0	1	0	0	6	2	11	7	7	NA	1	0	1
"Symphypleona"	35	"FALSE"	"dadn"	4	212	37	66	1	19	38	17	32	0.0151515151515152	0.894736842105263	0	0	6	2	11	7	7	NA	1	0.0151515151515152	0.923076923076923
"Symphypleona"	36	"FALSE"	"dadn"	4.5	212	32	66	1	19	38	19	35	0.0151515151515152	1	0	0	6	2	11	7	7	NA	1	0.0151515151515152	1
"Symphypleona"	37	"FALSE"	"dadn"	5	212	29	66	1	19	38	19	35	0.0151515151515152	1	0	0	6	2	11	7	7	NA	1	0.0151515151515152	1
"Symphypleona"	38	"FALSE"	"dadn"	6	212	23	66	0	19	38	19	36	0	1	0	0	6	2	11	7	7	NA	1	0	1
"Symphypleona"	39	"TRUE"	"dadn"	1.8	212	44	66	2	19	38	15	30	0.0303030303030303	0.789473684210526	0	0	6	2	11	7	7	NA	1	0.0303030303030303	0.846153846153846
"Symphypleona"	40	"TRUE"	"dadn"	2.1	212	38	66	1	19	38	16	32	0.0151515151515152	0.842105263157895	0	0	6	2	11	7	7	NA	1	0.0151515151515152	0.884615384615385
"Symphypleona"	41	"TRUE"	"dadn"	2.4	212	34	66	1	19	38	17	33	0.0151515151515152	0.894736842105263	0	0	6	2	11	7	7	NA	1	0.0151515151515152	0.923076923076923
"Symphypleona"	42	"TRUE"	"dadn"	2.7	212	34	66	1	19	38	17	33	0.0151515151515152	0.894736842105263	0	0	6	2	11	7	7	NA	1	0.0151515151515152	0.923076923076923
"Symphypleona"	43	"TRUE"	"wdadn"	1.2	212	42	66	2	19	38	16	31	0.0303030303030303	0.842105263157895	0	0	6	2	11	7	7	NA	1	0.0303030303030303	0.884615384615385
"Symphypleona"	44	"TRUE"	"wdadn"	1.3	212	41	66	2	19	38	16	31	0.0303030303030303	0.842105263157895	0	0	6	2	11	7	7	NA	1	0.0303030303030303	0.884615384615385
"Symphypleona"	45	"TRUE"	"wdadn"	1.5	212	36	66	1	19	38	17	33	0.0151515151515152	0.894736842105263	0	0	6	2	11	7	7	NA	1	0.0151515151515152	0.923076923076923
"Symphypleona"	46	"TRUE"	"wdadn"	1.7	212	34	66	1	19	38	17	33	0.0151515151515152	0.894736842105263	0	0	6	2	11	7	7	NA	1	0.0151515151515152	0.923076923076923
"Odonata"	1	"FALSE"	"dadn"	1	34	11	20	1	3	3	2	2	0.05	0.666666666666667	2	0	57	15	28	10	6	0	0.6	0.0454545454545455	0.615384615384615
"Odonata"	2	"FALSE"	"dadn"	1.2	34	10	20	1	3	3	3	3	0.05	1	2	0	57	15	28	10	6	0	0.6	0.0454545454545455	0.692307692307692
"Odonata"	3	"FALSE"	"dadn"	1.5	34	10	20	1	3	3	3	3	0.05	1	2	0	57	15	28	10	6	0	0.6	0.0454545454545455	0.692307692307692
"Odonata"	4	"FALSE"	"dadn"	1.8	34	7	20	0	3	3	3	3	0	1	2	0	57	15	28	10	7	0	0.7	0	0.769230769230769
"Odonata"	5	"FALSE"	"dadn"	2.1	34	6	20	0	3	3	3	3	0	1	2	0	57	15	28	10	7	0	0.7	0	0.769230769230769
"Odonata"	6	"FALSE"	"dadn"	2.4	34	5	20	0	3	3	3	3	0	1	2	0	57	15	28	10	8	0	0.8	0	0.846153846153846
"Odonata"	7	"FALSE"	"wdadn"	0.8	34	12	20	1	3	3	2	2	0.05	0.666666666666667	2	0	57	15	28	10	5	0	0.5	0.0454545454545455	0.538461538461538
"Odonata"	8	"FALSE"	"wdadn"	0.9	34	11	20	1	3	3	2	2	0.05	0.666666666666667	2	0	57	15	28	10	6	0	0.6	0.0454545454545455	0.615384615384615
"Odonata"	9	"FALSE"	"wdadn"	1	34	9	20	1	3	3	2	2	0.05	0.666666666666667	2	0	57	15	28	10	6	0	0.6	0.0454545454545455	0.615384615384615
"Odonata"	10	"FALSE"	"wdadn"	1.1	34	8	20	1	3	3	3	3	0.05	1	2	0	57	15	28	10	6	0	0.6	0.0454545454545455	0.692307692307692
"Odonata"	11	"FALSE"	"wdadn"	1.2	34	7	20	1	3	3	3	3	0.05	1	2	0	57	15	28	10	7	0	0.7	0.0454545454545455	0.769230769230769
"Odonata"	12	"FALSE"	"wdadn"	1.3	34	6	20	1	3	3	3	3	0.05	1	2	0	57	15	28	10	8	0	0.8	0.0454545454545455	0.846153846153846
"Odonata"	13	"TRUE"	"dadn"	0.4	34	13	20	1	3	3	2	2	0.05	0.666666666666667	2	0	57	15	28	10	5	0	0.5	0.0454545454545455	0.538461538461538
"Odonata"	14	"TRUE"	"dadn"	0.6	34	13	20	1	3	3	2	2	0.05	0.666666666666667	2	0	57	15	28	10	5	0	0.5	0.0454545454545455	0.538461538461538
"Odonata"	15	"TRUE"	"dadn"	0.8	34	13	20	1	3	3	2	2	0.05	0.666666666666667	2	0	57	15	28	10	5	0	0.5	0.0454545454545455	0.538461538461538
"Odonata"	16	"TRUE"	"dadn"	1	34	11	20	1	3	3	2	2	0.05	0.666666666666667	2	0	57	15	28	10	6	0	0.6	0.0454545454545455	0.615384615384615
"Odonata"	17	"TRUE"	"dadn"	1.2	34	10	20	1	3	3	3	3	0.05	1	2	0	57	15	28	10	6	0	0.6	0.0454545454545455	0.692307692307692
"Odonata"	18	"TRUE"	"dadn"	1.5	34	10	20	1	3	3	3	3	0.05	1	2	0	57	15	28	10	6	0	0.6	0.0454545454545455	0.692307692307692
"Odonata"	19	"TRUE"	"wdadn"	0.1	34	13	20	1	3	3	2	2	0.05	0.666666666666667	2	0	57	15	28	10	5	0	0.5	0.0454545454545455	0.538461538461538
"Odonata"	20	"TRUE"	"wdadn"	0.3	34	13	20	1	3	3	2	2	0.05	0.666666666666667	2	0	57	15	28	10	5	0	0.5	0.0454545454545455	0.538461538461538
"Odonata"	21	"TRUE"	"wdadn"	0.5	34	13	20	1	3	3	2	2	0.05	0.666666666666667	2	0	57	15	28	10	5	0	0.5	0.0454545454545455	0.538461538461538
"Odonata"	22	"TRUE"	"wdadn"	0.7	34	12	20	1	3	3	2	2	0.05	0.666666666666667	2	0	57	15	28	10	5	0	0.5	0.0454545454545455	0.538461538461538
"Odonata"	23	"TRUE"	"wdadn"	0.9	34	11	20	1	3	3	2	2	0.05	0.666666666666667	2	0	57	15	28	10	6	0	0.6	0.0454545454545455	0.615384615384615
"Odonata"	24	"TRUE"	"wdadn"	1.1	34	8	20	1	3	3	3	3	0.05	1	2	0	57	15	28	10	6	0	0.6	0.0454545454545455	0.692307692307692
"Odonata"	25	"FALSE"	"dadn"	2.7	34	5	20	0	3	3	3	3	0	1	2	0	57	15	28	10	8	0	0.8	0	0.846153846153846
"Odonata"	26	"FALSE"	"dadn"	3	34	5	20	0	3	3	3	3	0	1	2	0	57	15	28	10	8	0	0.8	0	0.846153846153846
"Odonata"	27	"FALSE"	"dadn"	3.5	34	4	20	0	3	3	3	3	0	1	2	0	57	15	28	10	8	0	0.8	0	0.846153846153846
"Odonata"	28	"FALSE"	"wdadn"	1.5	34	6	20	0	3	3	3	3	0	1	2	0	57	15	28	10	7	0	0.7	0	0.769230769230769
"Odonata"	29	"FALSE"	"wdadn"	1.7	34	5	20	0	3	3	3	3	0	1	2	0	57	15	28	10	8	0	0.8	0	0.846153846153846
"Odonata"	30	"FALSE"	"wdadn"	2	34	5	20	0	3	3	3	3	0	1	2	0	57	15	28	10	8	0	0.8	0	0.846153846153846
"Odonata"	31	"FALSE"	"wdadn"	2.5	34	5	20	0	3	3	3	3	0	1	2	0	57	15	28	10	8	0	0.8	0	0.846153846153846
"Odonata"	32	"FALSE"	"wdadn"	3	34	4	20	0	3	3	3	3	0	1	2	0	57	15	28	10	9	0	0.9	0	0.923076923076923
"Odonata"	33	"FALSE"	"wdadn"	3.5	34	1	20	0	3	3	3	3	0	1	2	0	57	15	28	10	10	0	1	0	1
"Odonata"	34	"FALSE"	"wdadn"	4	34	1	20	0	3	3	3	3	0	1	2	0	57	15	28	10	10	0	1	0	1
"Odonata"	35	"FALSE"	"dadn"	4	34	2	20	0	3	3	3	3	0	1	2	0	57	15	28	10	9	0	0.9	0	0.923076923076923
"Odonata"	36	"FALSE"	"dadn"	4.5	34	1	20	0	3	3	3	3	0	1	2	0	57	15	28	10	10	0	1	0	1
"Odonata"	37	"FALSE"	"dadn"	5	34	1	20	0	3	3	3	3	0	1	2	0	57	15	28	10	10	0	1	0	1
"Odonata"	38	"FALSE"	"dadn"	6	34	1	20	0	3	3	3	3	0	1	2	0	57	15	28	10	10	0	1	0	1
"Odonata"	39	"TRUE"	"dadn"	1.8	34	7	20	0	3	3	3	3	0	1	2	0	57	15	28	10	7	0	0.7	0	0.769230769230769
"Odonata"	40	"TRUE"	"dadn"	2.1	34	6	20	0	3	3	3	3	0	1	2	0	57	15	28	10	7	0	0.7	0	0.769230769230769
"Odonata"	41	"TRUE"	"dadn"	2.4	34	5	20	0	3	3	3	3	0	1	2	0	57	15	28	10	8	0	0.8	0	0.846153846153846
"Odonata"	42	"TRUE"	"dadn"	2.7	34	5	20	0	3	3	3	3	0	1	2	0	57	15	28	10	8	0	0.8	0	0.846153846153846
"Odonata"	43	"TRUE"	"wdadn"	1.2	34	7	20	1	3	3	3	3	0.05	1	2	0	57	15	28	10	7	0	0.7	0.0454545454545455	0.769230769230769
"Odonata"	44	"TRUE"	"wdadn"	1.3	34	6	20	1	3	3	3	3	0.05	1	2	0	57	15	28	10	8	0	0.8	0.0454545454545455	0.846153846153846
"Odonata"	45	"TRUE"	"wdadn"	1.5	34	6	20	0	3	3	3	3	0	1	2	0	57	15	28	10	7	0	0.7	0	0.769230769230769
"Odonata"	46	"TRUE"	"wdadn"	1.7	34	5	20	0	3	3	3	3	0	1	2	0	57	15	28	10	8	0	0.8	0	0.846153846153846
"Entomobryomorpha"	1	"FALSE"	"dadn"	1	787	426	187	10	72	303	37	77	0.053475935828877	0.513888888888889	0	0	5	3	28	14	8	NA	0.571428571428571	0.053475935828877	0.523255813953488
"Entomobryomorpha"	2	"FALSE"	"dadn"	1.2	787	406	187	10	72	303	38	85	0.053475935828877	0.527777777777778	0	0	5	3	28	14	9	NA	0.642857142857143	0.053475935828877	0.546511627906977
"Entomobryomorpha"	3	"FALSE"	"dadn"	1.5	787	371	187	7	72	303	45	103	0.0374331550802139	0.625	0	0	5	3	28	14	10	NA	0.714285714285714	0.0374331550802139	0.63953488372093
"Entomobryomorpha"	4	"FALSE"	"dadn"	1.8	787	345	187	4	72	303	49	116	0.0213903743315508	0.680555555555556	0	0	5	3	28	14	10	NA	0.714285714285714	0.0213903743315508	0.686046511627907
"Entomobryomorpha"	5	"FALSE"	"dadn"	2.1	787	321	187	5	72	303	52	127	0.0267379679144385	0.722222222222222	0	0	5	3	28	14	12	NA	0.857142857142857	0.0267379679144385	0.744186046511628
"Entomobryomorpha"	6	"FALSE"	"dadn"	2.4	787	300	187	3	72	303	55	135	0.0160427807486631	0.763888888888889	0	0	5	3	28	14	12	NA	0.857142857142857	0.0160427807486631	0.779069767441861
"Entomobryomorpha"	7	"FALSE"	"wdadn"	0.8	787	385	187	7	72	303	43	97	0.0374331550802139	0.597222222222222	0	0	5	3	28	14	8	NA	0.571428571428571	0.0374331550802139	0.593023255813954
"Entomobryomorpha"	8	"FALSE"	"wdadn"	0.9	787	379	187	8	72	303	43	99	0.0427807486631016	0.597222222222222	0	0	5	3	28	14	8	NA	0.571428571428571	0.0427807486631016	0.593023255813954
"Entomobryomorpha"	9	"FALSE"	"wdadn"	1	787	368	187	8	72	303	45	106	0.0427807486631016	0.625	0	0	5	3	28	14	8	NA	0.571428571428571	0.0427807486631016	0.616279069767442
"Entomobryomorpha"	10	"FALSE"	"wdadn"	1.1	787	352	187	8	72	303	48	115	0.0427807486631016	0.666666666666667	0	0	5	3	28	14	8	NA	0.571428571428571	0.0427807486631016	0.651162790697674
"Entomobryomorpha"	11	"FALSE"	"wdadn"	1.2	787	339	187	8	72	303	50	123	0.0427807486631016	0.694444444444444	0	0	5	3	28	14	8	NA	0.571428571428571	0.0427807486631016	0.674418604651163
"Entomobryomorpha"	12	"FALSE"	"wdadn"	1.3	787	325	187	5	72	303	50	128	0.0267379679144385	0.694444444444444	0	0	5	3	28	14	8	NA	0.571428571428571	0.0267379679144385	0.674418604651163
"Entomobryomorpha"	13	"TRUE"	"dadn"	0.4	787	399	187	14	72	303	29	108	0.0748663101604278	0.402777777777778	0	0	5	3	28	14	8	NA	0.571428571428571	0.0748663101604278	0.430232558139535
"Entomobryomorpha"	14	"TRUE"	"dadn"	0.6	787	373	187	10	72	303	32	119	0.053475935828877	0.444444444444444	0	0	5	3	28	14	8	NA	0.571428571428571	0.053475935828877	0.465116279069767
"Entomobryomorpha"	15	"TRUE"	"dadn"	0.8	787	349	187	10	72	303	37	130	0.053475935828877	0.513888888888889	0	0	5	3	28	14	9	NA	0.642857142857143	0.053475935828877	0.534883720930233
"Entomobryomorpha"	16	"TRUE"	"dadn"	1	787	328	187	8	72	303	42	141	0.0427807486631016	0.583333333333333	0	0	5	3	28	14	9	NA	0.642857142857143	0.0427807486631016	0.593023255813954
"Entomobryomorpha"	17	"TRUE"	"dadn"	1.2	787	305	187	8	72	303	44	153	0.0427807486631016	0.611111111111111	0	0	5	3	28	14	10	NA	0.714285714285714	0.0427807486631016	0.627906976744186
"Entomobryomorpha"	18	"TRUE"	"dadn"	1.5	787	270	187	5	72	303	49	168	0.0267379679144385	0.680555555555556	0	0	5	3	28	14	11	NA	0.785714285714286	0.0267379679144385	0.697674418604651
"Entomobryomorpha"	19	"TRUE"	"wdadn"	0.1	787	411	187	18	72	303	30	109	0.0962566844919786	0.416666666666667	0	0	5	3	28	14	8	NA	0.571428571428571	0.0962566844919786	0.441860465116279
"Entomobryomorpha"	20	"TRUE"	"wdadn"	0.3	787	377	187	11	72	303	32	115	0.0588235294117647	0.444444444444444	0	0	5	3	28	14	8	NA	0.571428571428571	0.0588235294117647	0.465116279069767
"Entomobryomorpha"	21	"TRUE"	"wdadn"	0.5	787	341	187	7	72	303	40	134	0.0374331550802139	0.555555555555556	0	0	5	3	28	14	8	NA	0.571428571428571	0.0374331550802139	0.558139534883721
"Entomobryomorpha"	22	"TRUE"	"wdadn"	0.7	787	303	187	6	72	303	45	155	0.0320855614973262	0.625	0	0	5	3	28	14	9	NA	0.642857142857143	0.0320855614973262	0.627906976744186
"Entomobryomorpha"	23	"TRUE"	"wdadn"	0.9	787	276	187	6	72	303	48	166	0.0320855614973262	0.666666666666667	0	0	5	3	28	14	10	NA	0.714285714285714	0.0320855614973262	0.674418604651163
"Entomobryomorpha"	24	"TRUE"	"wdadn"	1.1	787	248	187	6	72	303	53	182	0.0320855614973262	0.736111111111111	0	0	5	3	28	14	10	NA	0.714285714285714	0.0320855614973262	0.732558139534884
"Entomobryomorpha"	25	"FALSE"	"dadn"	2.7	787	276	187	3	72	303	57	151	0.0160427807486631	0.791666666666667	0	0	5	3	28	14	12	NA	0.857142857142857	0.0160427807486631	0.802325581395349
"Entomobryomorpha"	26	"FALSE"	"dadn"	3	787	256	187	3	72	303	57	162	0.0160427807486631	0.791666666666667	0	0	5	3	28	14	13	NA	0.928571428571429	0.0160427807486631	0.813953488372093
"Entomobryomorpha"	27	"FALSE"	"dadn"	3.5	787	221	187	2	72	303	59	186	0.0106951871657754	0.819444444444444	0	0	5	3	28	14	13	NA	0.928571428571429	0.0106951871657754	0.837209302325581
"Entomobryomorpha"	28	"FALSE"	"wdadn"	1.5	787	294	187	4	72	303	54	147	0.0213903743315508	0.75	0	0	5	3	28	14	10	NA	0.714285714285714	0.0213903743315508	0.744186046511628
"Entomobryomorpha"	29	"FALSE"	"wdadn"	1.7	787	274	187	3	72	303	55	157	0.0160427807486631	0.763888888888889	0	0	5	3	28	14	10	NA	0.714285714285714	0.0160427807486631	0.755813953488372
"Entomobryomorpha"	30	"FALSE"	"wdadn"	2	787	229	187	2	72	303	58	190	0.0106951871657754	0.805555555555556	0	0	5	3	28	14	11	NA	0.785714285714286	0.0106951871657754	0.802325581395349
"Entomobryomorpha"	31	"FALSE"	"wdadn"	2.5	787	184	187	1	72	303	62	216	0.0053475935828877	0.861111111111111	0	0	5	3	28	14	12	NA	0.857142857142857	0.0053475935828877	0.86046511627907
"Entomobryomorpha"	32	"FALSE"	"wdadn"	3	787	146	187	1	72	303	63	235	0.0053475935828877	0.875	0	0	5	3	28	14	13	NA	0.928571428571429	0.0053475935828877	0.883720930232558
"Entomobryomorpha"	33	"FALSE"	"wdadn"	3.5	787	117	187	1	72	303	64	251	0.0053475935828877	0.888888888888889	0	0	5	3	28	14	13	NA	0.928571428571429	0.0053475935828877	0.895348837209302
"Entomobryomorpha"	34	"FALSE"	"wdadn"	4	787	88	187	0	72	303	65	265	0	0.902777777777778	0	0	5	3	28	14	13	NA	0.928571428571429	0	0.906976744186046
"Entomobryomorpha"	35	"FALSE"	"dadn"	4	787	185	187	2	72	303	61	209	0.0106951871657754	0.847222222222222	0	0	5	3	28	14	13	NA	0.928571428571429	0.0106951871657754	0.86046511627907
"Entomobryomorpha"	36	"FALSE"	"dadn"	4.5	787	154	187	1	72	303	62	225	0.0053475935828877	0.861111111111111	0	0	5	3	28	14	13	NA	0.928571428571429	0.0053475935828877	0.872093023255814
"Entomobryomorpha"	37	"FALSE"	"dadn"	5	787	123	187	1	72	303	63	240	0.0053475935828877	0.875	0	0	5	3	28	14	13	NA	0.928571428571429	0.0053475935828877	0.883720930232558
"Entomobryomorpha"	38	"FALSE"	"dadn"	6	787	87	187	1	72	303	66	264	0.0053475935828877	0.916666666666667	0	0	5	3	28	14	13	NA	0.928571428571429	0.0053475935828877	0.918604651162791
"Entomobryomorpha"	39	"TRUE"	"dadn"	1.8	787	249	187	4	72	303	53	177	0.0213903743315508	0.736111111111111	0	0	5	3	28	14	11	NA	0.785714285714286	0.0213903743315508	0.744186046511628
"Entomobryomorpha"	40	"TRUE"	"dadn"	2.1	787	224	187	4	72	303	56	190	0.0213903743315508	0.777777777777778	0	0	5	3	28	14	12	NA	0.857142857142857	0.0213903743315508	0.790697674418605
"Entomobryomorpha"	41	"TRUE"	"dadn"	2.4	787	191	187	2	72	303	58	204	0.0106951871657754	0.805555555555556	0	0	5	3	28	14	12	NA	0.857142857142857	0.0106951871657754	0.813953488372093
"Entomobryomorpha"	42	"TRUE"	"dadn"	2.7	787	151	187	2	72	303	60	225	0.0106951871657754	0.833333333333333	0	0	5	3	28	14	13	NA	0.928571428571429	0.0106951871657754	0.848837209302326
"Entomobryomorpha"	43	"TRUE"	"wdadn"	1.2	787	236	187	5	72	303	54	189	0.0267379679144385	0.75	0	0	5	3	28	14	10	NA	0.714285714285714	0.0267379679144385	0.744186046511628
"Entomobryomorpha"	44	"TRUE"	"wdadn"	1.3	787	222	187	4	72	303	54	194	0.0213903743315508	0.75	0	0	5	3	28	14	10	NA	0.714285714285714	0.0213903743315508	0.744186046511628
"Entomobryomorpha"	45	"TRUE"	"wdadn"	1.5	787	183	187	3	72	303	58	219	0.0160427807486631	0.805555555555556	0	0	5	3	28	14	11	NA	0.785714285714286	0.0160427807486631	0.802325581395349
"Entomobryomorpha"	46	"TRUE"	"wdadn"	1.7	787	157	187	2	72	303	58	230	0.0106951871657754	0.805555555555556	0	0	5	3	28	14	11	NA	0.785714285714286	0.0106951871657754	0.802325581395349
"Hemiptera"	1	"FALSE"	"dadn"	1	1869	683	844	207	100	131	26	28	0.245260663507109	0.26	204	42	213	86	138	30	12	0.205882352941176	0.4	0.237595419847328	0.292307692307692
"Hemiptera"	2	"FALSE"	"dadn"	1.2	1869	573	844	156	100	131	31	34	0.184834123222749	0.31	204	21	213	86	138	30	15	0.102941176470588	0.5	0.168893129770992	0.353846153846154
"Hemiptera"	3	"FALSE"	"dadn"	1.5	1869	452	844	90	100	131	37	40	0.106635071090047	0.37	204	8	213	86	138	30	18	0.0392156862745098	0.6	0.0935114503816794	0.423076923076923
"Hemiptera"	4	"FALSE"	"dadn"	1.8	1869	361	844	51	100	131	48	52	0.0604265402843602	0.48	204	3	213	86	138	30	17	0.0147058823529412	0.566666666666667	0.0515267175572519	0.5
"Hemiptera"	5	"FALSE"	"dadn"	2.1	1869	306	844	31	100	131	52	63	0.0367298578199052	0.52	204	3	213	86	138	30	20	0.0147058823529412	0.666666666666667	0.0324427480916031	0.553846153846154
"Hemiptera"	6	"FALSE"	"dadn"	2.4	1869	267	844	24	100	131	58	70	0.028436018957346	0.58	204	2	213	86	138	30	21	0.0098039215686274	0.7	0.0248091603053435	0.607692307692308
"Hemiptera"	7	"FALSE"	"wdadn"	0.8	1869	484	844	100	100	131	37	44	0.118483412322275	0.37	204	17	213	86	138	30	19	0.0833333333333333	0.633333333333333	0.111641221374046	0.430769230769231
"Hemiptera"	8	"FALSE"	"wdadn"	0.9	1869	429	844	70	100	131	38	46	0.0829383886255924	0.38	204	8	213	86	138	30	19	0.0392156862745098	0.633333333333333	0.0744274809160305	0.438461538461538
"Hemiptera"	9	"FALSE"	"wdadn"	1	1869	386	844	56	100	131	43	50	0.0663507109004739	0.43	204	8	213	86	138	30	19	0.0392156862745098	0.633333333333333	0.0610687022900763	0.476923076923077
"Hemiptera"	10	"FALSE"	"wdadn"	1.1	1869	360	844	43	100	131	46	53	0.0509478672985782	0.46	204	6	213	86	138	30	19	0.0294117647058824	0.633333333333333	0.0467557251908397	0.5
"Hemiptera"	11	"FALSE"	"wdadn"	1.2	1869	320	844	34	100	131	48	57	0.0402843601895735	0.48	204	4	213	86	138	30	20	0.0196078431372549	0.666666666666667	0.0362595419847328	0.523076923076923
